Project,subject_id,Hemisphere,Intersections White-Pial,Total Triangles White,Total Triangles Pial,File white,File pial
cortexode,287248,lh,0,244647,245496,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_287248_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_287248_C_mwrm_lh_pial.stl
cortexode,220721,lh,2,243850,244735,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_220721_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_220721_C_mwrm_lh_pial.stl
cortexode,210011,lh,1032,250509,251924,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_210011_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_210011_C_mwrm_lh_pial.stl
cortexode,214726,lh,1271,244519,246116,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214726_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214726_C_mwrm_lh_pial.stl
cortexode,255639,rh,0,201956,202184,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_255639_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_255639_C_mwrm_rh_pial.stl
cortexode,214524,lh,0,243835,244850,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214524_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214524_C_mwrm_lh_pial.stl
cortexode,210617,lh,12,245042,245523,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_210617_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_210617_C_mwrm_lh_pial.stl
cortexode,202113,lh,12,246683,248016,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_202113_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_202113_C_mwrm_lh_pial.stl
cortexode,205119,lh,9,248263,248746,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_205119_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_205119_C_mwrm_lh_pial.stl
cortexode,257845,lh,5,243848,244303,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_257845_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_257845_C_mwrm_lh_pial.stl
cortexode,214019,rh,0,209720,209204,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214019_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214019_C_mwrm_rh_pial.stl
cortexode,212823,lh,0,247487,247227,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212823_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212823_C_mwrm_lh_pial.stl
cortexode,221319,rh,43,210802,210638,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_221319_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_221319_C_mwrm_rh_pial.stl
cortexode,213421,lh,15,249235,250181,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_213421_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_213421_C_mwrm_lh_pial.stl
cortexode,290136,lh,0,248344,249884,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_290136_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_290136_C_mwrm_lh_pial.stl
cortexode,212318,rh,0,211158,210585,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212318_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212318_C_mwrm_rh_pial.stl
cortexode,209935,lh,1098,248731,250398,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_209935_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_209935_C_mwrm_lh_pial.stl
cortexode,212015,lh,10,250646,250928,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212015_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212015_C_mwrm_lh_pial.stl
cortexode,203721,rh,0,210332,210513,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_203721_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_203721_C_mwrm_rh_pial.stl
cortexode,228434,rh,22,206626,207025,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_228434_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_228434_C_mwrm_rh_pial.stl
cortexode,245333,rh,5,212152,212679,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_245333_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_245333_C_mwrm_rh_pial.stl
cortexode,206222,lh,4,250040,251146,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_206222_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_206222_C_mwrm_lh_pial.stl
cortexode,283543,lh,0,245300,246756,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_283543_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_283543_C_mwrm_lh_pial.stl
cortexode,246133,rh,5,209931,209785,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_246133_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_246133_C_mwrm_rh_pial.stl
cortexode,280739,rh,0,207800,207623,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_280739_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_280739_C_mwrm_rh_pial.stl
cortexode,285446,lh,0,250126,251242,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_285446_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_285446_C_mwrm_lh_pial.stl
cortexode,250932,rh,31,213361,214211,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_250932_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_250932_C_mwrm_rh_pial.stl
cortexode,212217,rh,0,213610,214325,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212217_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212217_C_mwrm_rh_pial.stl
cortexode,298455,lh,1030,241565,243065,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_298455_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_298455_C_mwrm_lh_pial.stl
cortexode,205220,rh,22,213796,213633,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_205220_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_205220_C_mwrm_rh_pial.stl
cortexode,217429,rh,0,215032,215138,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_217429_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_217429_C_mwrm_rh_pial.stl
cortexode,201414,rh,0,218810,219101,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_201414_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_201414_C_mwrm_rh_pial.stl
cortexode,286650,lh,0,253529,254873,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_286650_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_286650_C_mwrm_lh_pial.stl
cortexode,237334,rh,0,216119,216824,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_237334_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_237334_C_mwrm_rh_pial.stl
cortexode,275645,rh,33,213890,214035,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_275645_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_275645_C_mwrm_rh_pial.stl
cortexode,233326,lh,0,256592,257431,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_233326_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_233326_C_mwrm_lh_pial.stl
cortexode,221218,rh,0,215202,215295,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_221218_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_221218_C_mwrm_rh_pial.stl
cortexode,285345,rh,29,215592,216010,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_285345_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_285345_C_mwrm_rh_pial.stl
cortexode,200008,rh,0,215321,215454,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200008_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200008_C_mwrm_rh_pial.stl
cortexode,295146,rh,0,217288,216861,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_295146_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_295146_C_mwrm_rh_pial.stl
cortexode,201717,lh,0,257413,257938,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_201717_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_201717_C_mwrm_lh_pial.stl
cortexode,250427,rh,579,219906,220850,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_250427_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_250427_C_mwrm_rh_pial.stl
cortexode,256540,rh,0,215371,215424,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_256540_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_256540_C_mwrm_rh_pial.stl
cortexode,214221,rh,3,213314,213282,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214221_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214221_C_mwrm_rh_pial.stl
cortexode,208226,rh,0,220750,220984,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_208226_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_208226_C_mwrm_rh_pial.stl
cortexode,231928,rh,0,215176,215462,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_231928_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_231928_C_mwrm_rh_pial.stl
cortexode,204319,lh,63,259406,260442,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_204319_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_204319_C_mwrm_lh_pial.stl
cortexode,249947,rh,0,220147,220691,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_249947_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_249947_C_mwrm_rh_pial.stl
cortexode,207628,lh,33,260671,261866,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_207628_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_207628_C_mwrm_lh_pial.stl
cortexode,209127,rh,15,220400,220473,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_209127_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_209127_C_mwrm_rh_pial.stl
cortexode,299154,lh,60,257931,258432,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_299154_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_299154_C_mwrm_lh_pial.stl
cortexode,207426,rh,0,224373,224210,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_207426_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_207426_C_mwrm_rh_pial.stl
cortexode,211922,rh,0,225021,224653,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211922_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211922_C_mwrm_rh_pial.stl
cortexode,203418,rh,5,220310,220839,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_203418_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_203418_C_mwrm_rh_pial.stl
cortexode,212419,rh,0,225111,224801,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212419_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212419_C_mwrm_rh_pial.stl
cortexode,211720,lh,2,269255,270653,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211720_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211720_C_mwrm_lh_pial.stl
cortexode,212116,rh,0,226181,225506,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212116_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_212116_C_mwrm_rh_pial.stl
cortexode,211417,rh,9,225011,224798,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211417_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211417_C_mwrm_rh_pial.stl
cortexode,217126,rh,14,226528,227430,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_217126_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_217126_C_mwrm_rh_pial.stl
cortexode,298051,lh,0,260569,261691,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_298051_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_298051_C_mwrm_lh_pial.stl
cortexode,207123,lh,0,275073,276576,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_207123_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_207123_C_mwrm_lh_pial.stl
cortexode,251833,lh,1,264745,265025,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_251833_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_251833_C_mwrm_lh_pial.stl
cortexode,200614,rh,26,231763,231439,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200614_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200614_C_mwrm_rh_pial.stl
cortexode,200311,rh,6,235312,235151,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200311_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200311_C_mwrm_rh_pial.stl
cortexode,268850,rh,0,229913,230013,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_268850_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_268850_C_mwrm_rh_pial.stl
cortexode,280941,rh,1,232202,230941,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_280941_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_280941_C_mwrm_rh_pial.stl
cortexode,211215,lh,1,279555,279514,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211215_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211215_C_mwrm_lh_pial.stl
cortexode,268749,lh,0,278438,279399,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_268749_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_268749_C_mwrm_lh_pial.stl
cortexode,227432,rh,0,231295,231013,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_227432_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_227432_C_mwrm_rh_pial.stl
cortexode,200917,rh,17,237228,237048,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200917_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200917_C_mwrm_rh_pial.stl
cortexode,236130,rh,14,232223,232065,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_236130_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_236130_C_mwrm_rh_pial.stl
cortexode,200210,lh,13,284508,284874,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200210_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200210_C_mwrm_lh_pial.stl
cortexode,211114,rh,76,237987,238274,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211114_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_211114_C_mwrm_rh_pial.stl
cortexode,284646,rh,0,235169,235718,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_284646_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_284646_C_mwrm_rh_pial.stl
cortexode,201111,rh,0,240913,240238,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_201111_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_201111_C_mwrm_rh_pial.stl
cortexode,257542,rh,0,239570,239355,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_257542_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_257542_C_mwrm_rh_pial.stl
cortexode,209228,rh,0,237067,236904,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_209228_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_209228_C_mwrm_rh_pial.stl
cortexode,214625,rh,8,235347,236358,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214625_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214625_C_mwrm_rh_pial.stl
cortexode,239944,rh,0,232180,233108,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_239944_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_239944_C_mwrm_rh_pial.stl
cortexode,200109,rh,13,239699,239234,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200109_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_200109_C_mwrm_rh_pial.stl
cortexode,208125,rh,0,235054,234955,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_208125_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_208125_C_mwrm_rh_pial.stl
cortexode,214423,lh,60,289056,288958,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214423_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_214423_C_mwrm_lh_pial.stl
cortexode,263436,rh,18,240138,240120,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_263436_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_263436_C_mwrm_rh_pial.stl
cortexode,204016,rh,0,240099,240508,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_204016_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_204016_C_mwrm_rh_pial.stl
cortexode,248339,rh,25,238667,239353,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_248339_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_248339_C_mwrm_rh_pial.stl
cortexode,204622,rh,2,243815,243734,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_204622_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/cortexode_euler/cortexode_204622_C_mwrm_rh_pial.stl
